days,CategoryName,total_sales
2020-12-24,Condiments,53638.0
2020-12-24,Confections,73989.0
2020-12-24,Dairy Products,60965.0
2020-12-24,Grains/Cereals,30640.0
2020-12-24,Meat/Poultry,62665.0
2020-12-24,Produce,35975.0
2020-12-24,Seafood,45704.0
2020-12-25,Beverages,34214.0
2020-12-25,Condiments,22250.0
2020-12-25,Confections,21542.0
2020-12-25,Dairy Products,22339.0
2020-12-25,Grains/Cereals,9428.0
2020-12-25,Meat/Poultry,23969.0
2020-12-25,Produce,10078.0
2020-12-25,Seafood,10953.0
2020-12-26,Beverages,31343.0
2020-12-26,Condiments,23895.0
2020-12-26,Confections,32592.0
2020-12-26,Dairy Products,22918.0
2020-12-26,Grains/Cereals,15073.0
2020-12-26,Meat/Poultry,39074.0
2020-12-26,Produce,11703.0
2020-12-26,Seafood,20947.0
2020-12-27,Beverages,141130.0
2020-12-27,Condiments,66345.0
2020-12-27,Confections,91090.0
2020-12-27,Dairy Products,64352.0
2020-12-27,Grains/Cereals,40244.0
2020-12-27,Meat/Poultry,104200.0
2020-12-27,Produce,37929.0
2020-12-27,Seafood,61754.0
2020-12-28,Beverages,56876.0
2020-12-28,Condiments,36227.0
2020-12-28,Confections,45554.0
2020-12-28,Dairy Products,38618.0
2020-12-28,Grains/Cereals,15714.0
2020-12-28,Meat/Poultry,50259.0
2020-12-28,Produce,14254.0
2020-12-28,Seafood,32026.0
2020-12-29,Beverages,85143.0
2020-12-29,Condiments,51585.0
2020-12-29,Confections,64876.0
2020-12-29,Dairy Products,43539.0
2020-12-29,Grains/Cereals,25389.0
2020-12-29,Meat/Poultry,61663.0
2020-12-29,Produce,22392.0
2020-12-29,Seafood,33605.0
2020-12-30,Beverages,62923.0
2020-12-30,Condiments,40823.0
2020-12-30,Confections,58400.0
2020-12-30,Dairy Products,32722.0
2020-12-30,Grains/Cereals,19607.0
2020-12-30,Meat/Poultry,55258.0
2020-12-30,Produce,21842.0
2020-12-30,Seafood,29478.0
2020-12-31,Beverages,73295.0
2020-12-31,Condiments,44797.0
2020-12-31,Confections,36551.0
2020-12-31,Dairy Products,48031.0
2020-12-31,Grains/Cereals,20498.0
2020-12-31,Meat/Poultry,45735.0
2020-12-31,Produce,19290.0
2020-12-31,Seafood,34974.0
2021-01-01,Beverages,112652.0
2021-01-01,Condiments,73089.0
2021-01-01,Confections,97935.0
2021-01-01,Dairy Products,72414.0
2021-01-01,Grains/Cereals,40553.0
2021-01-01,Meat/Poultry,92714.0
2021-01-01,Produce,46321.0
2021-01-01,Seafood,63818.0
2021-01-02,Beverages,32520.0
2021-01-02,Condiments,21049.0
2021-01-02,Confections,34801.0
2021-01-02,Dairy Products,27535.0
2021-01-02,Grains/Cereals,10913.0
2021-01-02,Meat/Poultry,32483.0
2021-01-02,Produce,15416.0
2021-01-02,Seafood,14944.0
2021-01-03,Beverages,103442.0
2021-01-03,Condiments,60592.0
2021-01-03,Confections,67298.0
2021-01-03,Dairy Products,62895.0
2021-01-03,Grains/Cereals,35952.0
2021-01-03,Meat/Poultry,74383.0
2021-01-03,Produce,36866.0
2021-01-03,Seafood,51288.0
2021-01-04,Beverages,94081.0
2021-01-04,Condiments,62467.0
2021-01-04,Confections,72906.0
2021-01-04,Dairy Products,74287.0
2021-01-04,Grains/Cereals,40989.0
2021-01-04,Meat/Poultry,81079.0
2021-01-04,Produce,39822.0
2021-01-04,Seafood,52310.0
2021-01-05,Beverages,107937.0
2021-01-05,Condiments,48358.0
2021-01-05,Confections,60848.0
2021-01-05,Dairy Products,44625.0
2021-01-05,Grains/Cereals,24802.0
2021-01-05,Meat/Poultry,56304.0
2021-01-05,Produce,22903.0
2021-01-05,Seafood,42752.0
2021-01-06,Beverages,77928.0
2021-01-06,Condiments,53010.0
2021-01-06,Confections,62920.0
2021-01-06,Dairy Products,49855.0
2021-01-06,Grains/Cereals,29566.0
2021-01-06,Meat/Poultry,59176.0
2021-01-06,Produce,30484.0
2021-01-06,Seafood,46667.0
2021-01-07,Beverages,63385.0
2021-01-07,Condiments,35965.0
2021-01-07,Confections,45230.0
2021-01-07,Dairy Products,40128.0
2021-01-07,Grains/Cereals,14578.0
2021-01-07,Meat/Poultry,40742.0
2021-01-07,Produce,22298.0
2021-01-07,Seafood,33578.0
2021-01-08,Beverages,70293.0
2021-01-08,Condiments,42139.0
2021-01-08,Confections,51201.0
2021-01-08,Dairy Products,36382.0
2021-01-08,Grains/Cereals,19342.0
2021-01-08,Meat/Poultry,47590.0
2021-01-08,Produce,21924.0
2021-01-08,Seafood,40644.0
2021-01-09,Beverages,45068.0
2021-01-09,Condiments,28590.0
2021-01-09,Confections,24134.0
2021-01-09,Dairy Products,19320.0
2021-01-09,Grains/Cereals,16405.0
2021-01-09,Meat/Poultry,30329.0
2021-01-09,Produce,13541.0
2021-01-09,Seafood,20136.0
2021-01-10,Beverages,44970.0
2021-01-10,Condiments,35526.0
2021-01-10,Confections,45554.0
2021-01-10,Dairy Products,36180.0
2021-01-10,Grains/Cereals,16328.0
2021-01-10,Meat/Poultry,64764.0
2021-01-10,Produce,16671.0
2021-01-10,Seafood,24851.0
2021-01-11,Beverages,57718.0
2021-01-11,Condiments,32719.0
2021-01-11,Confections,43444.0
2021-01-11,Dairy Products,31002.0
2021-01-11,Grains/Cereals,18139.0
2021-01-11,Meat/Poultry,39718.0
2021-01-11,Produce,18332.0
2021-01-11,Seafood,30783.0
2021-01-12,Beverages,129524.0
2021-01-12,Condiments,73420.0
2021-01-12,Confections,91059.0
2021-01-12,Dairy Products,64701.0
2021-01-12,Grains/Cereals,48307.0
2021-01-12,Meat/Poultry,86371.0
2021-01-12,Produce,38689.0
2021-01-12,Seafood,70434.0
2021-01-13,Beverages,40610.0
2021-01-13,Condiments,34147.0
2021-01-13,Confections,45951.0
2021-01-13,Dairy Products,37749.0
2021-01-13,Grains/Cereals,15237.0
2021-01-13,Meat/Poultry,35883.0
2021-01-13,Produce,22976.0
2021-01-13,Seafood,35610.0
2021-01-14,Beverages,93788.0
2021-01-14,Condiments,31888.0
2021-01-14,Confections,39340.0
2021-01-14,Dairy Products,36535.0
2021-01-14,Grains/Cereals,16772.0
2021-01-14,Meat/Poultry,43496.0
2021-01-14,Produce,17060.0
2021-01-14,Seafood,32569.0
2021-01-15,Beverages,33077.0
2021-01-15,Condiments,34366.0
2021-01-15,Confections,45318.0
2021-01-15,Dairy Products,36699.0
2021-01-15,Grains/Cereals,15382.0
2021-01-15,Meat/Poultry,40434.0
2021-01-15,Produce,24812.0
2021-01-15,Seafood,30133.0
2021-01-16,Beverages,56604.0
2021-01-16,Condiments,39935.0
2021-01-16,Confections,42391.0
2021-01-16,Dairy Products,43273.0
2021-01-16,Grains/Cereals,19798.0
2021-01-16,Meat/Poultry,41811.0
2021-01-16,Produce,19835.0
2021-01-16,Seafood,31389.0
2021-01-17,Beverages,70740.0
2021-01-17,Condiments,44764.0
2021-01-17,Confections,66638.0
2021-01-17,Dairy Products,42228.0
2021-01-17,Grains/Cereals,21399.0
2021-01-17,Meat/Poultry,57869.0
2021-01-17,Produce,18713.0
2021-01-17,Seafood,37978.0
2021-01-18,Beverages,43152.0
2021-01-18,Condiments,33304.0
2021-01-18,Confections,50299.0
2021-01-18,Dairy Products,44567.0
2021-01-18,Grains/Cereals,14608.0
2021-01-18,Meat/Poultry,42593.0
2021-01-18,Produce,23416.0
2021-01-18,Seafood,35189.0
2021-01-19,Beverages,83383.0
2021-01-19,Condiments,54487.0
2021-01-19,Confections,58754.0
2021-01-19,Dairy Products,48979.0
2021-01-19,Grains/Cereals,23440.0
2021-01-19,Meat/Poultry,51813.0
2021-01-19,Produce,31116.0
2021-01-19,Seafood,46361.0
2021-01-20,Beverages,114061.0
2021-01-20,Condiments,61250.0
2021-01-20,Confections,62936.0
2021-01-20,Dairy Products,57751.0
2021-01-20,Grains/Cereals,29871.0
2021-01-20,Meat/Poultry,64468.0
2021-01-20,Produce,35117.0
2021-01-20,Seafood,52948.0
2021-01-21,Beverages,78994.0
2021-01-21,Condiments,51309.0
2021-01-21,Confections,46912.0
2021-01-21,Dairy Products,38533.0
2021-01-21,Grains/Cereals,24183.0
2021-01-21,Meat/Poultry,52890.0
2021-01-21,Produce,27747.0
2021-01-21,Seafood,38862.0
2021-01-22,Beverages,142833.0
2021-01-22,Condiments,74255.0
2021-01-22,Confections,73849.0
2021-01-22,Dairy Products,67914.0
2021-01-22,Grains/Cereals,40795.0
2021-01-22,Meat/Poultry,74589.0
2021-01-22,Produce,43561.0
2021-01-22,Seafood,65716.0
2021-01-23,Beverages,62791.0
2021-01-23,Condiments,33904.0
2021-01-23,Confections,41892.0
2021-01-23,Dairy Products,30622.0
2021-01-23,Grains/Cereals,19735.0
2021-01-23,Meat/Poultry,31905.0
2021-01-23,Produce,19665.0
2021-01-23,Seafood,25269.0
2021-01-24,Beverages,72258.0
2021-01-24,Condiments,32754.0
2021-01-24,Confections,42681.0
2021-01-24,Dairy Products,38169.0
2021-01-24,Grains/Cereals,18213.0
2021-01-24,Meat/Poultry,56729.0
2021-01-24,Produce,21043.0
2021-01-24,Seafood,36865.0
2021-01-25,Beverages,51080.0
2021-01-25,Condiments,26703.0
2021-01-25,Confections,29842.0
2021-01-25,Dairy Products,33982.0
2021-01-25,Grains/Cereals,15871.0
2021-01-25,Meat/Poultry,35716.0
2021-01-25,Produce,20276.0
2021-01-25,Seafood,26552.0
2021-01-26,Beverages,63969.0
2021-01-26,Condiments,51769.0
2021-01-26,Confections,48748.0
2021-01-26,Dairy Products,67513.0
2021-01-26,Grains/Cereals,29057.0
2021-01-26,Meat/Poultry,76367.0
2021-01-26,Produce,27802.0
2021-01-26,Seafood,49850.0
2021-01-27,Beverages,92168.0
2021-01-27,Condiments,58159.0
2021-01-27,Confections,66640.0
2021-01-27,Dairy Products,67528.0
2021-01-27,Grains/Cereals,26688.0
2021-01-27,Meat/Poultry,49334.0
2021-01-27,Produce,44327.0
2021-01-27,Seafood,50733.0
2021-01-28,Beverages,127852.0
2021-01-28,Condiments,55266.0
2021-01-28,Confections,78173.0
2021-01-28,Dairy Products,60287.0
2021-01-28,Grains/Cereals,30974.0
2021-01-28,Meat/Poultry,40356.0
2021-01-28,Produce,34866.0
2021-01-28,Seafood,46054.0
2021-01-29,Beverages,53870.0
2021-01-29,Condiments,34205.0
2021-01-29,Confections,37823.0
2021-01-29,Dairy Products,29040.0
2021-01-29,Grains/Cereals,19773.0
2021-01-29,Meat/Poultry,24462.0
2021-01-29,Produce,21491.0
2021-01-29,Seafood,27238.0
2021-01-30,Beverages,33967.0
2021-01-30,Condiments,13699.0
2021-01-30,Confections,19856.0
2021-01-30,Dairy Products,15348.0
2021-01-30,Grains/Cereals,8129.0
2021-01-30,Meat/Poultry,10276.0
2021-01-30,Produce,5060.0
2021-01-30,Seafood,15539.0
2021-02-01,Beverages,34371.0
2021-02-01,Condiments,19797.0
2021-02-01,Confections,35323.0
2021-02-01,Dairy Products,22841.0
2021-02-01,Grains/Cereals,12222.0
2021-02-01,Meat/Poultry,28124.0
2021-02-01,Produce,16460.0
2021-02-01,Seafood,25216.0
2021-02-02,Beverages,46876.0
2021-02-02,Condiments,37376.0
2021-02-02,Confections,38208.0
2021-02-02,Dairy Products,37867.0
2021-02-02,Grains/Cereals,21980.0
2021-02-02,Meat/Poultry,25830.0
2021-02-02,Produce,16600.0
2021-02-02,Seafood,27170.0
2021-02-03,Beverages,21456.0
2021-02-03,Condiments,9973.0
2021-02-03,Confections,12811.0
2021-02-03,Dairy Products,10160.0
2021-02-03,Grains/Cereals,5369.0
2021-02-03,Meat/Poultry,14337.0
2021-02-03,Produce,2613.0
2021-02-03,Seafood,10047.0
2021-02-04,Beverages,85871.0
2021-02-04,Condiments,53307.0
2021-02-04,Confections,65618.0
2021-02-04,Dairy Products,55608.0
2021-02-04,Grains/Cereals,32057.0
2021-02-04,Meat/Poultry,69677.0
2021-02-04,Produce,33499.0
2021-02-04,Seafood,52990.0
2021-02-05,Beverages,46048.0
2021-02-05,Condiments,29212.0
2021-02-05,Confections,30133.0
2021-02-05,Dairy Products,23959.0
2021-02-05,Grains/Cereals,13925.0
2021-02-05,Meat/Poultry,36703.0
2021-02-05,Produce,12894.0
2021-02-05,Seafood,20476.0
2021-02-06,Beverages,77566.0
2021-02-06,Condiments,72312.0
2021-02-06,Confections,64984.0
2021-02-06,Dairy Products,52040.0
2021-02-06,Grains/Cereals,29368.0
2021-02-06,Meat/Poultry,68203.0
2021-02-06,Produce,38751.0
2021-02-06,Seafood,52563.0
2021-02-07,Beverages,55234.0
2021-02-07,Condiments,33317.0
2021-02-07,Confections,41471.0
2021-02-07,Dairy Products,31405.0
2021-02-07,Grains/Cereals,16994.0
2021-02-07,Meat/Poultry,28422.0
2021-02-07,Produce,21141.0
2021-02-07,Seafood,32514.0
2021-02-08,Beverages,83757.0
2021-02-08,Condiments,38503.0
2021-02-08,Confections,29300.0
2021-02-08,Dairy Products,29359.0
2021-02-08,Grains/Cereals,14781.0
2021-02-08,Meat/Poultry,41108.0
2021-02-08,Produce,24020.0
2021-02-08,Seafood,37463.0
2021-02-09,Beverages,94344.0
2021-02-09,Condiments,51349.0
2021-02-09,Confections,59047.0
2021-02-09,Dairy Products,48447.0
2021-02-09,Grains/Cereals,19788.0
2021-02-09,Meat/Poultry,62133.0
2021-02-09,Produce,26042.0
2021-02-09,Seafood,51912.0
2021-02-10,Beverages,79021.0
2021-02-10,Condiments,40961.0
2021-02-10,Confections,49578.0
2021-02-10,Dairy Products,39324.0
2021-02-10,Grains/Cereals,21401.0
2021-02-10,Meat/Poultry,55632.0
2021-02-10,Produce,21379.0
2021-02-10,Seafood,42375.0
2021-02-11,Beverages,61925.0
2021-02-11,Condiments,39779.0
2021-02-11,Confections,50265.0
2021-02-11,Dairy Products,39379.0
2021-02-11,Grains/Cereals,17276.0
2021-02-11,Meat/Poultry,45924.0
2021-02-11,Produce,25509.0
2021-02-11,Seafood,38410.0
2021-02-12,Beverages,47348.0
2021-02-12,Condiments,27144.0
2021-02-12,Confections,28258.0
2021-02-12,Dairy Products,24424.0
2021-02-12,Grains/Cereals,9111.0
2021-02-12,Meat/Poultry,23368.0
2021-02-12,Produce,13219.0
2021-02-12,Seafood,25961.0
2021-02-13,Beverages,65613.0
2021-02-13,Condiments,31403.0
2021-02-13,Confections,38459.0
2021-02-13,Dairy Products,43762.0
2021-02-13,Grains/Cereals,19151.0
2021-02-13,Meat/Poultry,49149.0
2021-02-13,Produce,18000.0
2021-02-13,Seafood,29839.0
2021-02-14,Beverages,74835.0
2021-02-14,Condiments,44504.0
2021-02-14,Confections,62275.0
2021-02-14,Dairy Products,54404.0
2021-02-14,Grains/Cereals,25783.0
2021-02-14,Meat/Poultry,61897.0
2021-02-14,Produce,29421.0
2021-02-14,Seafood,45226.0
2021-02-15,Beverages,33213.0
2021-02-15,Condiments,16769.0
2021-02-15,Confections,25396.0
2021-02-15,Dairy Products,29853.0
2021-02-15,Grains/Cereals,16303.0
2021-02-15,Meat/Poultry,38281.0
2021-02-15,Produce,12763.0
2021-02-15,Seafood,20487.0
2021-02-16,Beverages,83147.0
2021-02-16,Condiments,56925.0
2021-02-16,Confections,52885.0
2021-02-16,Dairy Products,46915.0
2021-02-16,Grains/Cereals,24740.0
2021-02-16,Meat/Poultry,57171.0
2021-02-16,Produce,28580.0
2021-02-16,Seafood,45054.0
2021-02-17,Beverages,66533.0
2021-02-17,Condiments,38401.0
2021-02-17,Confections,45762.0
2021-02-17,Dairy Products,44273.0
2021-02-17,Grains/Cereals,25249.0
2021-02-17,Meat/Poultry,44306.0
2021-02-17,Produce,28953.0
2021-02-17,Seafood,33524.0
2021-02-18,Beverages,45561.0
2021-02-18,Condiments,41725.0
2021-02-18,Confections,45687.0
2021-02-18,Dairy Products,41405.0
2021-02-18,Grains/Cereals,23420.0
2021-02-18,Meat/Poultry,40956.0
2021-02-18,Produce,21193.0
2021-02-18,Seafood,35100.0
2021-02-19,Beverages,53218.0
2021-02-19,Condiments,33936.0
2021-02-19,Confections,35329.0
2021-02-19,Dairy Products,39002.0
2021-02-19,Grains/Cereals,19198.0
2021-02-19,Meat/Poultry,39734.0
2021-02-19,Produce,29751.0
2021-02-19,Seafood,40900.0
2021-02-20,Beverages,12244.0
2021-02-20,Condiments,6242.0
2021-02-20,Confections,7192.0
2021-02-20,Dairy Products,5745.0
2021-02-20,Grains/Cereals,2246.0
2021-02-20,Meat/Poultry,1515.0
2021-02-20,Produce,4828.0
2021-02-20,Seafood,6318.0
2021-02-21,Beverages,45857.0
2021-02-21,Condiments,26034.0
2021-02-21,Confections,23983.0
2021-02-21,Dairy Products,22995.0
2021-02-21,Grains/Cereals,11683.0
2021-02-21,Meat/Poultry,27304.0
2021-02-21,Produce,12350.0
2021-02-21,Seafood,19791.0
2021-02-22,Beverages,51484.0
2021-02-22,Condiments,45146.0
2021-02-22,Confections,47851.0
2021-02-22,Dairy Products,35791.0
2021-02-22,Grains/Cereals,17650.0
2021-02-22,Meat/Poultry,45633.0
2021-02-22,Produce,19571.0
2021-02-22,Seafood,39200.0
2021-02-23,Beverages,88755.0
2021-02-23,Condiments,48477.0
2021-02-23,Confections,55107.0
2021-02-23,Dairy Products,50494.0
2021-02-23,Grains/Cereals,23350.0
2021-02-23,Meat/Poultry,50414.0
2021-02-23,Produce,25824.0
2021-02-23,Seafood,36418.0
2021-02-24,Beverages,100110.0
2021-02-24,Condiments,50801.0
2021-02-24,Confections,72734.0
2021-02-24,Dairy Products,66100.0
2021-02-24,Grains/Cereals,31873.0
2021-02-24,Meat/Poultry,77570.0
2021-02-24,Produce,34067.0
2021-02-24,Seafood,46085.0
2021-02-25,Beverages,94567.0
2021-02-25,Condiments,44011.0
2021-02-25,Confections,67721.0
2021-02-25,Dairy Products,39580.0
2021-02-25,Grains/Cereals,28543.0
2021-02-25,Meat/Poultry,58785.0
2021-02-25,Produce,24303.0
2021-02-25,Seafood,39303.0
2021-02-26,Beverages,27802.0
2021-02-26,Condiments,27337.0
2021-02-26,Confections,30010.0
2021-02-26,Dairy Products,24643.0
2021-02-26,Grains/Cereals,12326.0
2021-02-26,Meat/Poultry,40320.0
2021-02-26,Produce,11107.0
2021-02-26,Seafood,24009.0
2021-02-27,Beverages,80528.0
2021-02-27,Condiments,35416.0
2021-02-27,Confections,48350.0
2021-02-27,Dairy Products,34021.0
2021-02-27,Grains/Cereals,20250.0
2021-02-27,Meat/Poultry,42037.0
2021-02-27,Produce,26178.0
2021-02-27,Seafood,43510.0
2021-02-28,Beverages,229605.0
2021-02-28,Condiments,149587.0
2021-02-28,Confections,173962.0
2021-02-28,Dairy Products,171265.0
2021-02-28,Grains/Cereals,81510.0
2021-02-28,Meat/Poultry,192228.0
2021-02-28,Produce,92562.0
2021-02-28,Seafood,133121.0
2021-03-01,Beverages,81140.0
2021-03-01,Condiments,28418.0
2021-03-01,Confections,41912.0
2021-03-01,Dairy Products,30134.0
2021-03-01,Grains/Cereals,15949.0
2021-03-01,Meat/Poultry,33980.0
2021-03-01,Produce,17554.0
2021-03-01,Seafood,28815.0
2021-03-02,Beverages,37349.0
2021-03-02,Condiments,29876.0
2021-03-02,Confections,32725.0
2021-03-02,Dairy Products,30706.0
2021-03-02,Grains/Cereals,11413.0
2021-03-02,Meat/Poultry,25638.0
2021-03-02,Produce,11248.0
2021-03-02,Seafood,23240.0
2021-03-03,Beverages,86959.0
2021-03-03,Condiments,56276.0
2021-03-03,Confections,57601.0
2021-03-03,Dairy Products,54092.0
2021-03-03,Grains/Cereals,25842.0
2021-03-03,Meat/Poultry,64187.0
2021-03-03,Produce,26663.0
2021-03-03,Seafood,46491.0
2021-03-04,Beverages,110558.0
2021-03-04,Condiments,60937.0
2021-03-04,Confections,69175.0
2021-03-04,Dairy Products,65031.0
2021-03-04,Grains/Cereals,24358.0
2021-03-04,Meat/Poultry,75293.0
2021-03-04,Produce,39410.0
2021-03-04,Seafood,45616.0
2021-03-05,Beverages,32349.0
2021-03-05,Condiments,23422.0
2021-03-05,Confections,32165.0
2021-03-05,Dairy Products,30241.0
2021-03-05,Grains/Cereals,14868.0
2021-03-05,Meat/Poultry,38943.0
2021-03-05,Produce,16264.0
2021-03-05,Seafood,21701.0
2021-03-06,Beverages,76029.0
2021-03-06,Condiments,42658.0
2021-03-06,Confections,52858.0
2021-03-06,Dairy Products,54933.0
2021-03-06,Grains/Cereals,22602.0
2021-03-06,Meat/Poultry,52745.0
2021-03-06,Produce,29612.0
2021-03-06,Seafood,42404.0
2021-03-07,Beverages,92099.0
2021-03-07,Condiments,51741.0
2021-03-07,Confections,67487.0
2021-03-07,Dairy Products,59883.0
2021-03-07,Grains/Cereals,25034.0
2021-03-07,Meat/Poultry,72505.0
2021-03-07,Produce,30594.0
2021-03-07,Seafood,44108.0
2021-03-08,Beverages,109901.0
2021-03-08,Condiments,77518.0
2021-03-08,Confections,84907.0
2021-03-08,Dairy Products,65203.0
2021-03-08,Grains/Cereals,35445.0
2021-03-08,Meat/Poultry,57820.0
2021-03-08,Produce,34418.0
2021-03-08,Seafood,64122.0
2021-03-09,Beverages,102391.0
2021-03-09,Condiments,78313.0
2021-03-09,Confections,77435.0
2021-03-09,Dairy Products,65573.0
2021-03-09,Grains/Cereals,36788.0
2021-03-09,Meat/Poultry,72200.0
2021-03-09,Produce,31995.0
2021-03-09,Seafood,63753.0
2021-03-10,Beverages,68481.0
2021-03-10,Condiments,46526.0
2021-03-10,Confections,57591.0
2021-03-10,Dairy Products,53479.0
2021-03-10,Grains/Cereals,25578.0
2021-03-10,Meat/Poultry,50610.0
2021-03-10,Produce,29830.0
2021-03-10,Seafood,47221.0
2021-03-11,Beverages,86028.0
2021-03-11,Condiments,68653.0
2021-03-11,Confections,66110.0
2021-03-11,Dairy Products,72800.0
2021-03-11,Grains/Cereals,31492.0
2021-03-11,Meat/Poultry,76098.0
2021-03-11,Produce,32072.0
2021-03-11,Seafood,72185.0
2021-03-12,Beverages,49595.0
2021-03-12,Condiments,31633.0
2021-03-12,Confections,39394.0
2021-03-12,Dairy Products,36165.0
2021-03-12,Grains/Cereals,11400.0
2021-03-12,Meat/Poultry,34351.0
2021-03-12,Produce,14288.0
2021-03-12,Seafood,30484.0
2021-03-13,Beverages,79195.0
2021-03-13,Condiments,41302.0
2021-03-13,Confections,39218.0
2021-03-13,Dairy Products,40083.0
2021-03-13,Grains/Cereals,25194.0
2021-03-13,Meat/Poultry,40841.0
2021-03-13,Produce,23383.0
2021-03-13,Seafood,33510.0
2021-03-14,Beverages,122607.0
2021-03-14,Condiments,64057.0
2021-03-14,Confections,81742.0
2021-03-14,Dairy Products,61819.0
2021-03-14,Grains/Cereals,39376.0
2021-03-14,Meat/Poultry,72224.0
2021-03-14,Produce,38354.0
2021-03-14,Seafood,51810.0
2021-03-15,Beverages,140351.0
2021-03-15,Condiments,67628.0
2021-03-15,Confections,63617.0
2021-03-15,Dairy Products,69672.0
2021-03-15,Grains/Cereals,26902.0
2021-03-15,Meat/Poultry,67157.0
2021-03-15,Produce,37162.0
2021-03-15,Seafood,65060.0
2021-03-16,Beverages,90054.0
2021-03-16,Condiments,42700.0
2021-03-16,Confections,59597.0
2021-03-16,Dairy Products,47542.0
2021-03-16,Grains/Cereals,25003.0
2021-03-16,Meat/Poultry,50910.0
2021-03-16,Produce,29061.0
2021-03-16,Seafood,43763.0
2021-03-17,Beverages,35024.0
2021-03-17,Condiments,39861.0
2021-03-17,Confections,42276.0
2021-03-17,Dairy Products,33330.0
2021-03-17,Grains/Cereals,22347.0
2021-03-17,Meat/Poultry,49745.0
2021-03-17,Produce,21608.0
2021-03-17,Seafood,35957.0
2021-03-18,Beverages,41746.0
2021-03-18,Condiments,34840.0
2021-03-18,Confections,39429.0
2021-03-18,Dairy Products,42301.0
2021-03-18,Grains/Cereals,19947.0
2021-03-18,Meat/Poultry,50124.0
2021-03-18,Produce,32437.0
2021-03-18,Seafood,34927.0
2021-03-19,Beverages,44439.0
2021-03-19,Condiments,30521.0
2021-03-19,Confections,36153.0
2021-03-19,Dairy Products,36551.0
2021-03-19,Grains/Cereals,22768.0
2021-03-19,Meat/Poultry,50337.0
2021-03-19,Produce,24339.0
2021-03-19,Seafood,44720.0
2021-03-20,Beverages,50592.0
2021-03-20,Condiments,51222.0
2021-03-20,Confections,51818.0
2021-03-20,Dairy Products,42590.0
2021-03-20,Grains/Cereals,19411.0
2021-03-20,Meat/Poultry,41003.0
2021-03-20,Produce,26600.0
2021-03-20,Seafood,35506.0
2021-03-21,Beverages,43473.0
2021-03-21,Condiments,52933.0
2021-03-21,Confections,53965.0
2021-03-21,Dairy Products,47174.0
2021-03-21,Grains/Cereals,19952.0
2021-03-21,Meat/Poultry,55118.0
2021-03-21,Produce,38866.0
2021-03-21,Seafood,42217.0
2021-03-22,Beverages,67753.0
2021-03-22,Condiments,39696.0
2021-03-22,Confections,43852.0
2021-03-22,Dairy Products,39735.0
2021-03-22,Grains/Cereals,17864.0
2021-03-22,Meat/Poultry,34312.0
2021-03-22,Produce,17803.0
2021-03-22,Seafood,35878.0
2021-03-23,Beverages,133210.0
2021-03-23,Condiments,54940.0
2021-03-23,Confections,67783.0
2021-03-23,Dairy Products,64412.0
2021-03-23,Grains/Cereals,29829.0
2021-03-23,Meat/Poultry,67930.0
2021-03-23,Produce,33034.0
2021-03-23,Seafood,51275.0
2021-03-24,Beverages,53845.0
2021-03-24,Condiments,36942.0
2021-03-24,Confections,58794.0
2021-03-24,Dairy Products,41198.0
2021-03-24,Grains/Cereals,27984.0
2021-03-24,Meat/Poultry,55823.0
2021-03-24,Produce,23998.0
2021-03-24,Seafood,38824.0
2021-03-25,Beverages,54128.0
2021-03-25,Condiments,28653.0
2021-03-25,Confections,37774.0
2021-03-25,Dairy Products,32319.0
2021-03-25,Grains/Cereals,20807.0
2021-03-25,Meat/Poultry,41731.0
2021-03-25,Produce,16999.0
2021-03-25,Seafood,27314.0
2021-03-26,Beverages,91313.0
2021-03-26,Condiments,63632.0
2021-03-26,Confections,70603.0
2021-03-26,Dairy Products,55027.0
2021-03-26,Grains/Cereals,28990.0
2021-03-26,Meat/Poultry,68639.0
2021-03-26,Produce,36132.0
2021-03-26,Seafood,51097.0
2021-03-27,Beverages,67235.0
2021-03-27,Condiments,36400.0
2021-03-27,Confections,48306.0
2021-03-27,Dairy Products,32219.0
2021-03-27,Grains/Cereals,18573.0
2021-03-27,Meat/Poultry,41243.0
2021-03-27,Produce,19680.0
2021-03-27,Seafood,33506.0
2021-03-28,Beverages,79108.0
2021-03-28,Condiments,58195.0
2021-03-28,Confections,79579.0
2021-03-28,Dairy Products,59048.0
2021-03-28,Grains/Cereals,33329.0
2021-03-28,Meat/Poultry,58630.0
2021-03-28,Produce,33151.0
2021-03-28,Seafood,56716.0
2021-03-29,Beverages,79865.0
2021-03-29,Condiments,48709.0
2021-03-29,Confections,59142.0
2021-03-29,Dairy Products,60054.0
2021-03-29,Grains/Cereals,23475.0
2021-03-29,Meat/Poultry,49610.0
2021-03-29,Produce,31483.0
2021-03-29,Seafood,42075.0
2021-03-30,Beverages,87146.0
2021-03-30,Condiments,45533.0
2021-03-30,Confections,52724.0
2021-03-30,Dairy Products,37593.0
2021-03-30,Grains/Cereals,20861.0
2021-03-30,Meat/Poultry,43997.0
2021-03-30,Produce,19330.0
2021-03-30,Seafood,35078.0
2021-03-31,Beverages,25013.0
2021-03-31,Condiments,8342.0
2021-03-31,Confections,19464.0
2021-03-31,Dairy Products,7932.0
2021-03-31,Grains/Cereals,6166.0
2021-03-31,Meat/Poultry,15789.0
2021-03-31,Produce,13999.0
2021-03-31,Seafood,12199.0
2021-04-01,Beverages,106466.0
2021-04-01,Condiments,46156.0
